CustomerId,Apellido,CreditScore,Pais,Género,Edad,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned,Fecha,año,mes,dia,díanombre,days_difference
15814816.0,Kambinachi,466,Francia,Hombre,40.0,4,91592.06,1.0,1,0,141210.18,1,1,1,SILVER,977,2024-11-08,2024,11,8,Viernes,312
15724402.0,Tyler,770,Francia,Mujer,30.0,8,0.0,2.0,1,0,100557.03,0,0,,SILVER,417,2024-11-08,2024,11,8,Viernes,312
15571059.0,Martin,734,Francia,Mujer,54.0,3,0.0,1.0,1,0,130805.54,1,1,4,SILVER,505,2024-11-08,2024,11,8,Viernes,312
15674206.0,Walker,716,Francia,invalid_value,22.0,8,0.0,2.0,,1,92606.98,0,0,2,SILVER,655,2024-11-08,2024,11,8,Viernes,312
15715160.0,Khan,439,Francia,Hombre,36.0,2,165536.28,2.0,1,1,123956.83,0,0,3,DIAMOND,877,2024-11-08,2024,11,8,Viernes,312
15730448.0,invalid_value,538,Alemania,Hombre,25.0,5,62482.95,1.0,1,1,102758.43,0,0,2,GOLD,933,2024-11-08,2024,11,8,Viernes,312
15662067.0,Summers,743,Francia,Hombre,40.0,8,68155.59,1.0,1,,94876.65,0,0,1,GOLD,413,2024-11-08,2024,11,8,Viernes,312
,Bottrill,734,España,Mujer,43.0,3,55853.33,2.0,0,1,94811.85,1,1,1,PLATINUM,263,2024-11-09,2024,11,9,Sábado,313
15662901.0,Hu,656,Francia,Hombre,37.0,2,0.0,2.0,0,1,67840.81,0,0,2,SILVER,436,2024-11-09,2024,11,9,Sábado,313
15689751.0,Jones,666,invalid_value,Mujer,31.0,2,79589.43,1.0,0,0,4050.57,0,0,5,DIAMOND,569,2024-11-09,2024,11,9,Sábado,313
15667742.0,Vincent,627,España,Hombre,41.0,5,100880.76,1.0,0,1,134665.25,0,0,4,GOLD,395,2024-11-09,2024,11,9,Sábado,313
invalid_value,Sanford,480,Alemania,Mujer,25.0,3,174330.35,2.0,0,0,181647.13,0,0,1,DIAMOND,425,2024-11-09,2024,11,9,Sábado,313
15680243.0,Brown,792,Francia,Hombre,19.0,7,143390.51,1.0,1,0,33282.84,0,0,4,DIAMOND,391,2024-11-09,2024,11,9,Sábado,313
15745083.0,Lei,613,Alemania,Hombre,59.0,8,91415.76,1.0,0,0,27965.0,1,1,2,DIAMOND,422,2024-11-09,2024,11,9,Sábado,313
15708228.0,Toscani,476,Alemania,Hombre,30.0,3,134366.42,1.0,1,0,68343.53,0,0,4,GOLD,709,2024-11-09,2024,11,9,Sábado,313
15628523.0,Chien,539,Francia,Mujer,24.0,3,0.0,2.0,1,1,198161.07,0,0,4,PLATINUM,449,2024-11-09,2024,11,9,Sábado,313
15708196.0,Uchenna,696,España,Hombre,60.0,invalid_value,88786.81,1.0,1,1,196858.4,0,0,1,PLATINUM,628,2024-11-09,2024,11,9,Sábado,313
15735549.0,Lori,810,Alemania,Hombre,35.0,3,96814.46,2.0,1,1,120511.03,0,0,1,GOLD,275,2024-11-09,2024,11,9,Sábado,313
15809347.0,Fanucci,763,Alemania,Hombre,32.0,9,160680.41,1.0,1,0,30886.35,0,0,3,DIAMOND,600,2024-11-09,2024,11,9,Sábado,313
15660866.0,Chimaobim,640,Francia,Mujer,29.0,3,0.0,2.0,1,0,2743.69,0,0,1,SILVER,956,2024-11-09,2024,11,9,Sábado,313
15766609.0,Jowers,655,Francia,Mujer,47.0,10,,2.0,1,0,167778.62,0,0,2,SILVER,989,2024-11-09,2024,11,9,Sábado,313
15654230.0,Miller,526,Alemania,Hombre,31.0,5,145537.21,1.0,1,0,132404.64,0,0,invalid_value,GOLD,537,2024-11-09,2024,11,9,Sábado,313
15794566.0,Kirsova,678,Francia,Mujer,28.0,4,0.0,2.0,1,1,144423.17,1,1,5,PLATINUM,772,2024-11-09,2024,11,9,Sábado,313
15800890.0,T'ien,554,Francia,Mujer,45.0,6,0.0,2.0,1,1,181204.5,0,0,3,DIAMOND,802,2024-11-09,2024,11,9,Sábado,313
15697424.0,Ku,597,España,Mujer,30.0,2,119370.11,1.0,1,1,182726.22,1,1,4,SILVER,851,2024-11-09,2024,11,9,Sábado,313
15724536.0,Chin,560,España,Mujer,28.0,1,0.0,2.0,1,1,120880.72,0,0,3,SILVER,451,2024-11-09,2024,11,9,Sábado,313
15735878.0,Law,invalid_value,Alemania,Mujer,47.0,10,134381.52,1.0,0,0,26812.89,1,1,4,DIAMOND,252,2024-11-09,2024,11,9,Sábado,313
15707596.0,Chung,546,Alemania,Mujer,74.0,8,114888.74,2.0,1,1,66732.63,1,,1,PLATINUM,562,2024-11-09,2024,11,9,Sábado,313
15657163.0,Cockrum,623,Alemania,Hombre,42.0,1,149332.48,2.0,1,0,100834.22,0,0,4,DIAMOND,320,2024-11-09,2024,11,9,Sábado,313
15622478.0,Greaves,698,Francia,Mujer,40.0,7,105061.74,3.0,1,0,107815.31,1,1,1,DIAMOND,448,2024-11-09,2024,11,9,Sábado,313
15779529.0,Grant,620,Francia,Hombre,32.0,7,0.0,2.0,1,1,34665.79,0,0,3,PLATINUM,479,2024-11-09,2024,11,9,Sábado,313
15636023.0,,619,Francia,Mujer,40.0,10,0.0,1.0,1,1,147093.84,1,1,3,DIAMOND,298,2024-11-09,2024,11,9,Sábado,313
15582066.0,Maclean,561,Francia,Hombre,21.0,4,0.0,1.0,1,1,36942.35,0,0,3,DIAMOND,699,2024-11-09,2024,11,9,Sábado,313
15666675.0,Hsieh,753,Francia,Mujer,39.0,7,155062.8,1.0,1,1,16460.77,0,0,3,GOLD,674,2024-11-09,2024,11,9,Sábado,313
15732987.0,Hs?,721,España,Hombre,43.0,invalid_value,88798.34,1.0,0,0,45610.63,0,0,2,GOLD,592,2024-11-09,2024,11,9,Sábado,313
15789432.0,Mazzanti,451,Francia,Hombre,33.0,6,0.0,2.0,1,0,184954.11,0,0,3,GOLD,268,2024-11-09,2024,11,9,Sábado,313
15663161.0,Chiu,680,Alemania,Mujer,51.0,5,143139.87,1.0,0,0,47795.43,1,1,1,DIAMOND,338,2024-11-09,2024,11,9,Sábado,313
15694879.0,Reeves,590,España,Mujer,23.0,7,0.0,2.0,1,0,196789.9,0,0,1,SILVER,469,2024-11-09,2024,11,9,Sábado,313
15593715.0,Castiglione,634,Alemania,Hombre,27.0,3,107027.52,1.0,1,0,173425.68,0,0,1,PLATINUM,610,2024-11-10,2024,11,10,Domingo,314
15575002.0,Ferguson,676,Francia,Hombre,29.0,4,140720.93,1.0,1,0,36221.18,0,0,5,PLATINUM,439,2024-11-10,2024,11,10,Domingo,314
15622171.0,Nnamdi,642,Francia,Hombre,30.0,8,80964.57,2.0,1,0,174738.2,0,0,4,PLATINUM,270,2024-11-10,2024,11,10,Domingo,314
15795224.0,Wu,760,Francia,Hombre,39.0,6,178585.46,1.0,1,,67131.3,1,1,3,DIAMOND,790,2024-11-10,2024,11,10,Domingo,314
15685346.0,Chu,736,España,Mujer,26.0,4,135889.13,1.0,1,1,165692.03,0,0,4,PLATINUM,253,2024-11-10,2024,11,10,Domingo,314
15691808.0,King,656,Francia,Hombre,43.0,7,134919.85,1.0,1,0,194691.95,0,0,1,DIAMOND,421,2024-11-10,2024,11,10,Domingo,314
15721007.0,Charlton,776,Alemania,Hombre,33.0,8,115130.34,1.0,0,0,129525.5,1,1,4,GOLD,658,2024-11-10,2024,11,10,Domingo,314
15794253.0,Marsh,832,España,Mujer,34.0,6,138190.13,2.0,0,1,146511.2,0,0,2,PLATINUM,424,2024-11-10,2024,11,10,Domingo,314
15694453.0,Walker,631,Alemania,invalid_value,37.0,9,131519.49,2.0,1,1,51752.18,0,0,1,SILVER,404,2024-11-10,2024,11,10,Domingo,314
15813113.0,Chang,795,España,Mujer,56.0,5,0.0,1.0,1,0,35418.69,1,1,5,PLATINUM,675,2024-11-10,2024,11,10,Domingo,314
15614187.0,Pottinger,648,Alemania,Mujer,39.0,invalid_value,126935.98,2.0,0,1,57995.74,0,0,1,PLATINUM,693,2024-11-10,2024,11,10,Domingo,314
15619407.0,Buckley,615,Francia,Hombre,39.0,4,133707.09,1.0,1,1,108152.75,0,0,5,PLATINUM,358,2024-11-10,2024,11,10,Domingo,314
15646227.0,Folliero,682,Francia,Mujer,27.0,1,97893.2,1.0,1,0,166144.98,0,0,5,DIAMOND,635,2024-11-10,2024,11,10,Domingo,314
15660541.0,Olisanugo,694,Francia,Hombre,34.0,invalid_value,127900.03,1.0,1,0,101737.8,0,0,5,GOLD,325,2024-11-10,2024,11,10,Domingo,314
15753874.0,Kent,694,invalid_value,Hombre,37.0,10,143835.47,1.0,0,1,33326.71,0,0,1,PLATINUM,992,2024-11-10,2024,11,10,Domingo,314
15617877.0,Jessop,607,Francia,Hombre,44.0,0,0.0,2.0,1,1,81140.09,0,0,4,DIAMOND,430,2024-11-10,2024,11,10,Domingo,314
15772073.0,Hodge,664,Francia,Hombre,48.0,10,0.0,1.0,1,0,140173.17,1,1,1,PLATINUM,495,2024-11-10,2024,11,10,Domingo,314
15701537.0,Ignatiev,756,Francia,Hombre,60.0,2,0.0,1.0,1,1,166513.49,1,1,3,DIAMOND,858,2024-11-10,2024,11,10,Domingo,314
15736228.0,Chambers,645,Francia,Mujer,40.0,3,129596.77,1.0,1,1,103232.6,,0,4,SILVER,897,2024-11-10,2024,11,10,Domingo,314
15780572.0,Mansom,653,España,Hombre,30.0,4,0.0,,1,0,120736.04,0,0,5,DIAMOND,739,2024-11-10,2024,11,10,Domingo,314
15769596.0,Yen,710,Alemania,Mujer,24.0,2,110407.44,2.0,0,0,15832.43,1,1,4,SILVER,993,2024-11-10,2024,11,10,Domingo,314
15586996.0,Azikiwe,697,Francia,Mujer,76.0,7,0.0,2.0,0,1,188772.45,0,0,3,DIAMOND,733,2024-11-10,2024,11,10,Domingo,314
15722061.0,Allen,619,Alemania,Mujer,41.0,8,142015.76,2.0,1,0,114323.66,0,0,5,DIAMOND,222,2024-11-10,2024,11,10,Domingo,314
15638003.0,Komarova,648,España,Hombre,invalid_value,1,81370.07,1.0,0,1,181534.04,0,0,4,PLATINUM,564,2024-11-10,2024,11,10,Domingo,314
15775590.0,Mackay,482,Alemania,Mujer,48.0,2,69329.47,invalid_value,0,0,102640.52,1,1,5,DIAMOND,910,2024-11-10,2024,11,10,Domingo,314
15730688.0,Yu,548,Francia,Mujer,28.0,8,116755.5,2.0,1,1,158585.17,1,1,1,GOLD,519,2024-11-10,2024,11,10,Domingo,314
15753102.0,Curtis,752,España,Hombre,44.0,6,83870.33,1.0,1,0,178722.24,0,0,3,SILVER,238,2024-11-10,2024,11,10,Domingo,314
15810075.0,Fang,648,Francia,Mujer,39.0,6,130694.89,2.0,1,1,153955.38,1,1,2,DIAMOND,912,2024-11-10,2024,11,10,Domingo,314
15723373.0,Page,643,España,Mujer,34.0,8,117451.47,1.0,1,0,65374.86,0,0,2,DIAMOND,531,2024-11-10,2024,11,10,Domingo,314
15795298.0,Olisaemeka,573,Alemania,invalid_value,35.0,9,206868.78,2.0,0,1,102986.15,0,0,3,SILVER,940,2024-11-10,2024,11,10,Domingo,314
15584320.0,Brennan,686,Francia,Mujer,39.0,3,111695.62,1.0,0,0,136643.84,0,0,4,DIAMOND,408,2024-11-10,2024,11,10,Domingo,314
15724161.0,Sutton,644,Francia,Mujer,40.0,9,,4.0,1,0,77063.63,1,1,3,GOLD,444,2024-11-11,2024,11,11,Lunes,315
15750056.0,Hyde,702,Francia,Mujer,29.0,6,149218.39,1.0,invalid_value,1,9633.01,0,0,3,DIAMOND,739,2024-11-11,2024,11,11,Lunes,315
15609637.0,Nkemakolam,652,Francia,,51.0,7,0.0,2.0,0,1,43496.36,0,0,5,PLATINUM,749,2024-11-11,2024,11,11,Lunes,315
invalid_value,Chimaijem,641,España,Hombre,32.0,7,,2.0,invalid_value,1,24267.28,0,0,4,GOLD,652,2024-11-11,2024,11,11,Lunes,315
15569641.0,,692,Alemania,Mujer,41.0,8,130701.29,1.0,1,0,59354.24,1,1,2,SILVER,235,2024-11-11,2024,11,11,Lunes,315
15815236.0,Chiganu,574,España,Hombre,34.0,5,0.0,2.0,0,0,28269.86,0,0,5,DIAMOND,626,2024-11-11,2024,11,11,Lunes,315
15811177.0,Beneventi,643,Francia,Mujer,31.0,3,167949.48,1.0,1,0,143162.34,0,0,2,GOLD,906,2024-11-11,2024,11,11,Lunes,315
15680587.0,Esposito,834,Francia,Hombre,23.0,4,131254.81,1.0,1,,20199.3,0,0,4,SILVER,675,2024-11-11,2024,11,11,Lunes,315
15672821.0,Owen,591,Francia,Hombre,28.0,5,0.0,2.0,1,1,48606.92,0,0,4,SILVER,916,2024-11-11,2024,11,11,Lunes,315
15767681.0,Smalley,470,,Hombre,34.0,9,0.0,2.0,0,1,89013.67,0,0,4,DIAMOND,568,2024-11-11,2024,11,11,Lunes,315
15600379.0,Hsiung,608,España,Hombre,34.0,7,86656.13,1.0,0,1,59890.29,0,0,1,SILVER,252,2024-11-11,2024,11,11,Lunes,315
15801336.0,Ch'ang,649,Alemania,Mujer,37.0,8,114737.26,1.0,1,1,106655.88,1,1,1,DIAMOND,381,2024-11-11,2024,11,11,Lunes,315
15721592.0,Barton,665,Francia,Mujer,38.0,5,0.0,2.0,1,0,156439.56,0,0,4,PLATINUM,837,2024-11-11,2024,11,11,Lunes,315
15581282.0,Lucchese,651,Francia,Mujer,39.0,,0.0,1.0,1,0,24176.44,0,0,1,SILVER,283,2024-11-11,2024,11,11,Lunes,315
15746203.0,Hsia,555,Alemania,Hombre,62.0,4,119817.33,1.0,0,1,43507.1,1,1,2,GOLD,697,2024-11-11,2024,11,11,Lunes,315
15583137.0,Pope,637,,Mujer,48.0,7,130806.99,2.0,1,1,132005.85,1,1,1,PLATINUM,358,2024-11-11,2024,11,11,Lunes,315
15680752.0,Horrocks,675,Francia,Mujer,49.0,0,0.0,1.0,1,1,80496.71,1,1,4,SILVER,448,2024-11-11,2024,11,11,Lunes,315
15688172.0,Tai,677,España,Hombre,40.0,5,0.0,2.0,1,0,88947.56,0,0,4,GOLD,314,2024-11-11,2024,11,11,Lunes,315
15791373.0,Chikezie,invalid_value,Alemania,Mujer,35.0,2,80931.75,1.0,0,0,12639.67,1,1,,DIAMOND,983,2024-11-11,2024,11,11,Lunes,315
15589449.0,Frye,815,Francia,Mujer,56.0,3,0.0,3.0,1,1,94248.16,1,1,3,GOLD,688,2024-11-11,2024,11,11,Lunes,315
15692819.0,Toscani,665,Alemania,Hombre,32.0,1,132178.67,1.0,0,0,11865.76,0,0,1,GOLD,274,2024-11-11,2024,11,11,Lunes,315
15727467.0,Mellor,485,Francia,Mujer,27.0,3,0.0,2.0,1,0,141449.86,,0,5,SILVER,901,2024-11-11,2024,11,11,Lunes,315
invalid_value,Kang,577,España,Hombre,43.0,6,0.0,2.0,1,1,149457.81,0,0,3,DIAMOND,446,2024-11-11,2024,11,11,Lunes,315
15764604.0,Sutherland,586,Francia,Mujer,35.0,7,164769.02,3.0,1,0,119814.25,1,1,3,SILVER,290,2024-11-11,2024,11,11,Lunes,315
15613014.0,Hs?,722,Alemania,Hombre,29.0,1,107233.85,2.0,1,0,24924.92,0,0,2,DIAMOND,941,2024-11-11,2024,11,11,Lunes,315
15759684.0,Ting,,Francia,Mujer,27.0,7,176227.07,2.0,0,1,139481.53,0,0,1,,875,2024-11-11,2024,11,11,Lunes,315
15609669.0,Chuang,542,Francia,Mujer,39.0,4,109949.39,2.0,1,1,41268.65,0,0,4,SILVER,339,2024-11-11,2024,11,11,Lunes,315
15685536.0,Chu,552,Francia,Mujer,34.0,5,0.0,2.0,1,1,1351.41,0,0,3,,712,2024-11-11,2024,11,11,Lunes,315
15750447.0,Ozoemena,678,Francia,Mujer,60.0,10,117738.81,1.0,1,0,147489.76,1,1,4,DIAMOND,599,2024-11-11,2024,11,11,Lunes,315
invalid_value,Howells,575,España,Mujer,37.0,9,133292.45,1.0,1,0,111175.09,0,0,2,PLATINUM,506,2024-11-11,2024,11,11,Lunes,315
15638646.0,Lucchese,669,Francia,Mujer,43.0,1,160474.59,1.0,1,1,95963.14,0,0,3,DIAMOND,946,2024-11-11,2024,11,11,Lunes,315
15734161.0,Nnonso,636,Francia,Hombre,43.0,6,0.0,2.0,1,0,43128.95,0,0,5,PLATINUM,748,2024-11-12,2024,11,12,Martes,316
15631070.0,Gerasimova,667,Alemania,Hombre,55.0,9,154393.43,1.0,1,1,137674.96,1,1,3,SILVER,887,2024-11-12,2024,11,12,Martes,316
15761950.0,Woronoff,652,Alemania,Mujer,45.0,9,110827.49,1.0,1,,153383.54,1,1,3,PLATINUM,510,2024-11-12,2024,11,12,Martes,316
15649668.0,invalid_value,637,Alemania,Mujer,36.0,10,145750.45,2.0,1,1,96660.76,0,0,1,DIAMOND,407,2024-11-12,2024,11,12,Martes,316
15713912.0,Nebechukwu,516,España,Mujer,45.0,8,109044.3,,0,1,115818.16,,0,5,GOLD,229,2024-11-12,2024,11,12,Martes,316
15586757.0,Anenechukwu,801,Francia,Mujer,32.0,4,75170.54,1.0,1,1,37898.5,0,0,1,SILVER,451,2024-11-12,2024,11,12,Martes,316
15596522.0,Meredith,692,Francia,Mujer,42.0,2,0.0,2.0,1,0,145222.93,0,0,3,PLATINUM,498,2024-11-12,2024,11,12,Martes,316
15625395.0,Chinomso,585,Francia,Mujer,28.0,6,invalid_value,1.0,1,1,,0,0,2,PLATINUM,446,2024-11-12,2024,11,12,Martes,316
15760570.0,Stephenson,590,Francia,Hombre,32.0,,0.0,2.0,1,0,59249.83,0,0,4,GOLD,676,2024-11-12,2024,11,12,Martes,316
15566689.0,Chimaoke,554,España,Hombre,66.0,8,0.0,2.0,1,1,116747.62,0,0,1,PLATINUM,259,2024-11-12,2024,11,12,Martes,316
15725794.0,Winters,659,Francia,Mujer,49.0,1,0.0,1.0,1,0,116249.72,1,1,4,PLATINUM,219,2024-11-12,2024,11,12,Martes,316
15673539.0,Napolitani,690,Francia,Mujer,26.0,3,118097.87,1.0,1,0,61257.83,0,0,4,GOLD,979,2024-11-12,2024,11,12,Martes,316
15705298.0,L?,697,Alemania,Hombre,29.0,0,172693.54,1.0,0,,141798.98,0,0,2,DIAMOND,267,2024-11-12,2024,11,12,Martes,316
15675791.0,Williams,610,Francia,Hombre,36.0,4,129440.3,2.0,1,0,102638.35,0,0,4,PLATINUM,975,2024-11-12,2024,11,12,Martes,316
15747043.0,Giles,599,España,Hombre,36.0,4,0.0,2.0,0,0,13210.56,0,0,3,DIAMOND,928,2024-11-12,2024,11,12,Martes,316
invalid_value,Wang,544,Francia,Hombre,23.0,1,96471.2,1.0,1,0,35550.97,0,0,4,DIAMOND,487,2024-11-12,2024,11,12,Martes,316
15678201.0,Robertson,548,Francia,Mujer,46.0,1,0.0,1.0,1,1,104469.06,1,1,4,invalid_value,invalid_value,2024-11-12,2024,11,12,Martes,316
15720745.0,Murray,635,España,Hombre,24.0,4,140197.18,1.0,1,1,142935.83,0,0,4,SILVER,907,2024-11-12,2024,11,12,Martes,316
,Greco,722,Francia,Hombre,20.0,6,0.0,2.0,1,0,195486.28,0,,5,DIAMOND,543,2024-11-12,2024,11,12,Martes,316
15598070.0,Marchesi,564,Francia,Mujer,33.0,4,135946.26,1.0,1,0,63170.0,0,0,3,DIAMOND,696,2024-11-12,2024,11,12,Martes,316
15787550.0,Chao,719,Francia,Hombre,69.0,3,0.0,2.0,1,1,58320.06,0,0,4,SILVER,489,2024-11-12,2024,11,12,Martes,316
15603942.0,Hawthorn,547,Alemania,Hombre,,3,81290.02,3.0,0,1,177747.03,1,1,4,DIAMOND,899,2024-11-12,2024,11,12,Martes,316
15733973.0,Bibi,850,Francia,Mujer,42.0,invalid_value,0.0,1.0,1,0,19632.64,1,1,5,DIAMOND,366,2024-11-12,2024,11,12,Martes,316
15596761.0,Hawdon,515,Alemania,Hombre,60.0,9,113715.36,1.0,1,0,18424.24,1,1,1,GOLD,850,2024-11-12,2024,11,12,Martes,316
15652400.0,Moss,667,España,Hombre,56.0,2,168883.08,1.0,0,1,18897.78,0,0,2,PLATINUM,321,2024-11-12,2024,11,12,Martes,316
15717893.0,Briggs,607,Alemania,Hombre,36.0,8,143421.74,1.0,1,0,97879.02,0,0,1,SILVER,641,2024-11-12,2024,11,12,Martes,316
15622585.0,McIntyre,525,Francia,Hombre,,7,153644.39,1.0,1,1,63197.88,0,0,1,SILVER,988,2024-11-12,2024,11,12,Martes,316
15733964.0,Russo,606,España,Mujer,53.0,1,109330.06,1.0,1,1,75860.01,0,0,5,DIAMOND,582,2024-11-12,2024,11,12,Martes,316
15753861.0,Ballard,686,Alemania,Mujer,27.0,1,115095.88,2.0,0,0,78622.46,0,0,2,DIAMOND,873,2024-11-12,2024,11,12,Martes,316
15747097.0,Hs?,611,Francia,Hombre,35.0,10,0.0,1.0,1,1,23598.23,1,1,5,SILVER,927,2024-11-12,2024,11,12,Martes,316
15594762.0,Pisani,827,España,Hombre,46.0,1,183276.32,1.0,1,1,13460.27,0,0,4,DIAMOND,511,2024-11-13,2024,11,13,Miércoles,317
15667417.0,Tao,572,Francia,Hombre,33.0,9,68193.72,1.0,1,0,19998.31,0,0,1,GOLD,269,2024-11-13,2024,11,13,Miércoles,317
15684861.0,Thomson,726,Francia,Mujer,32.0,8,0.0,2.0,0,0,185075.63,0,0,2,SILVER,233,2024-11-13,2024,11,13,Miércoles,317
invalid_value,Hsu,579,Alemania,Hombre,31.0,6,139729.54,1.0,0,1,135815.38,0,0,4,invalid_value,664,2024-11-13,2024,11,13,Miércoles,317
15623502.0,,598,España,Mujer,56.0,4,98365.33,1.0,1,1,44251.33,0,0,5,DIAMOND,850,2024-11-13,2024,11,13,Miércoles,317
15774872.0,Joslin,663,Francia,Hombre,36.0,10,0.0,2.0,1,0,136349.55,0,0,5,PLATINUM,839,2024-11-13,2024,11,13,Miércoles,317
15611191.0,Scott,505,Alemania,Mujer,37.0,10,122453.97,2.0,1,1,52693.99,0,0,5,DIAMOND,254,2024-11-13,2024,11,13,Miércoles,317
15674331.0,Bidwill,576,Alemania,Hombre,30.0,7,132174.41,2.0,0,0,invalid_value,0,0,1,GOLD,546,2024-11-13,2024,11,13,Miércoles,317
15619465.0,Cameron,555,España,Mujer,24.0,invalid_value,0.0,2.0,0,1,197866.55,0,0,4,GOLD,347,2024-11-13,2024,11,13,Miércoles,317
15575247.0,Cartwright,524,Francia,Hombre,30.0,1,0.0,2.0,1,0,126812.85,0,0,3,DIAMOND,706,2024-11-13,2024,11,13,Miércoles,317
invalid_value,,776,España,Hombre,39.0,2,104349.45,1.0,0,0,79503.05,0,0,2,DIAMOND,995,2024-11-13,2024,11,13,Miércoles,317
15713463.0,Tate,645,Alemania,Mujer,41.0,2,138881.04,1.0,1,0,129936.53,1,1,2,GOLD,936,2024-11-13,2024,11,13,Miércoles,317
15785170.0,Neal,850,,Mujer,32.0,0,116968.91,1.0,0,0,175094.62,0,0,2,PLATINUM,442,2024-11-13,2024,11,13,Miércoles,317
15796351.0,Yao,603,Alemania,Hombre,35.0,1,105346.03,2.0,1,1,130379.5,0,0,5,SILVER,701,2024-11-13,2024,11,13,Miércoles,317
15639576.0,Burns,691,Francia,Hombre,26.0,9,136623.19,1.0,1,0,153228.0,0,0,3,GOLD,550,2024-11-13,2024,11,13,Miércoles,317
15693264.0,Onyinyechukwuka,583,Francia,Mujer,29.0,10,0.0,2.0,1,1,111285.85,0,0,4,SILVER,574,2024-11-13,2024,11,13,Miércoles,317
15589715.0,Fulks,584,Francia,Mujer,66.0,5,0.0,1.0,1,0,49553.38,1,1,4,GOLD,770,2024-11-13,2024,11,13,Miércoles,317
15769902.0,Christie,679,Francia,Mujer,33.0,6,0.0,2.0,1,1,98015.85,0,0,5,PLATINUM,521,2024-11-13,2024,11,13,Miércoles,317
15587177.0,Lloyd,646,Francia,Hombre,36.0,6,124445.52,,1,0,88481.32,0,0,2,SILVER,621,2024-11-13,2024,11,13,Miércoles,317
15814553.0,Ball,559,Francia,Mujer,34.0,5,68999.66,2.0,1,1,66879.27,0,0,2,PLATINUM,840,2024-11-13,2024,11,13,Miércoles,317
,Genovesi,595,España,Hombre,36.0,6,85768.42,1.0,1,1,24802.77,0,0,5,DIAMOND,301,2024-11-13,2024,11,13,Miércoles,317
15664907.0,Alexander,527,Francia,Hombre,47.0,1,0.0,1.0,1,0,21312.16,1,1,3,PLATINUM,590,2024-11-13,2024,11,13,Miércoles,317
15612465.0,Siciliano,684,España,Hombre,34.0,9,100628.0,2.0,1,1,190263.78,0,0,2,PLATINUM,451,2024-11-13,2024,11,13,Miércoles,317
15810800.0,Ositadimma,673,España,Mujer,32.0,0,0.0,1.0,1,1,72873.33,0,0,4,GOLD,726,2024-11-13,2024,11,13,Miércoles,317
15665760.0,Kazantsev,802,España,Hombre,38.0,7,0.0,2.0,0,1,57764.65,0,0,5,GOLD,476,2024-11-13,2024,11,13,Miércoles,317
15588080.0,Giles,675,Francia,Hombre,54.0,6,0.0,1.0,1,0,110273.84,1,1,2,SILVER,420,2024-11-13,2024,11,13,Miércoles,317
15776844.0,Hao,762,España,Mujer,19.0,6,0.0,2.0,1,0,55500.17,0,0,1,DIAMOND,931,2024-11-13,2024,11,13,Miércoles,317
invalid_value,Martin,580,Francia,Hombre,50.0,0,125647.36,1.0,1,0,57541.08,1,1,3,PLATINUM,548,2024-11-13,2024,11,13,Miércoles,317
15629739.0,Hartley,621,Alemania,Mujer,31.0,8,100375.39,1.0,1,1,90384.26,0,0,5,DIAMOND,invalid_value,2024-11-13,2024,11,13,Miércoles,317
15729908.0,Allan,411,Francia,Mujer,36.0,10,0.0,1.0,0,0,120694.35,0,0,2,PLATINUM,329,2024-11-13,2024,11,13,Miércoles,317
15716781.0,Dolgorukova,815,Francia,Hombre,24.0,7,,1.0,0,1,178028.96,0,0,2,DIAMOND,458,2024-11-13,2024,11,13,Miércoles,317
15646936.0,Nnamdi,631,Alemania,Mujer,32.0,2,146810.99,2.0,1,1,180990.29,0,0,1,GOLD,378,2024-11-14,2024,11,14,Jueves,318
15768151.0,Romano,514,Alemania,Mujer,45.0,invalid_value,109032.23,1.0,0,1,155407.21,1,1,2,DIAMOND,764,2024-11-14,2024,11,14,Jueves,318
15579212.0,Chuang,638,Francia,Hombre,57.0,6,0.0,1.0,1,0,33676.48,1,1,4,GOLD,523,2024-11-14,2024,11,14,Jueves,318
15721835.0,Owen,791,España,Hombre,25.0,7,0.0,1.0,1,0,89666.28,0,0,5,PLATINUM,740,2024-11-14,2024,11,14,Jueves,318
15800515.0,Singh,516,Francia,Hombre,35.0,5,128653.59,1.0,1,0,127558.26,0,0,5,DIAMOND,595,2024-11-14,2024,11,14,Jueves,318
15591279.0,Nwagugheuzo,734,Francia,Hombre,37.0,3,80387.81,1.0,0,1,77272.62,0,0,5,SILVER,350,2024-11-14,2024,11,14,Jueves,318
,Shipton,611,Francia,Hombre,58.0,8,0.0,2.0,0,1,107665.68,1,1,5,PLATINUM,294,2024-11-14,2024,11,14,Jueves,318
15750335.0,Paterson,850,Alemania,Hombre,43.0,0,108508.82,3.0,1,0,184044.8,1,1,5,PLATINUM,721,2024-11-14,2024,11,14,Jueves,318
15699619.0,Rivas,641,Francia,Hombre,31.0,10,155978.17,1.0,1,0,91510.71,0,0,4,SILVER,990,2024-11-14,2024,11,14,Jueves,318
15606472.0,Lung,585,Francia,Mujer,38.0,5,0.0,1.0,1,1,87363.56,0,0,1,GOLD,822,2024-11-14,2024,11,14,Jueves,318
15778368.0,Allan,552,Alemania,Hombre,50.0,4,121175.56,1.0,1,0,117505.07,1,1,1,DIAMOND,662,2024-11-14,2024,11,14,Jueves,318
